pathway_id	pathway_name	gene_id
PWY-735	jasmonic acid biosynthesis	GRMZM2G033491
PWY-735	jasmonic acid biosynthesis	GRMZM2G151087
PWY-735	jasmonic acid biosynthesis	GRMZM2G094655
PWY-735	jasmonic acid biosynthesis	GRMZM2G398500
PWY-735	jasmonic acid biosynthesis	GRMZM2G117357
PWY-735	jasmonic acid biosynthesis	GRMZM2G146885
PWY-735	jasmonic acid biosynthesis	GRMZM2G181266
PWY-735	jasmonic acid biosynthesis	GRMZM5G854613
PWY-735	jasmonic acid biosynthesis	GRMZM2G459755
PWY-735	jasmonic acid biosynthesis	GRMZM2G177404
PWY-735	jasmonic acid biosynthesis	GRMZM2G106250
PWY-735	jasmonic acid biosynthesis	GRMZM2G132903
PWY-735	jasmonic acid biosynthesis	GRMZM2G110201
PWY-735	jasmonic acid biosynthesis	GRMZM2G445791
PWY-735	jasmonic acid biosynthesis	GRMZM5G820287
PWY-735	jasmonic acid biosynthesis	GRMZM2G014136
PWY-735	jasmonic acid biosynthesis	GRMZM5G862219
PWY-735	jasmonic acid biosynthesis	GRMZM2G419782
PWY-735	jasmonic acid biosynthesis	GRMZM2G099666
PWY-735	jasmonic acid biosynthesis	GRMZM2G002959
PWY-735	jasmonic acid biosynthesis	GRMZM2G052389
PWY-735	jasmonic acid biosynthesis	GRMZM5G864319
PWY-5410	traumatin and (<i>Z</i>)-3-hexen-1-yl acetate biosynthesis	lox4
PWY-5410	traumatin and (<i>Z</i>)-3-hexen-1-yl acetate biosynthesis	GRMZM2G109130
PWY-5410	traumatin and (<i>Z</i>)-3-hexen-1-yl acetate biosynthesis	GRMZM5G822593
PWY-5410	traumatin and (<i>Z</i>)-3-hexen-1-yl acetate biosynthesis	lox9
PWY-5410	traumatin and (<i>Z</i>)-3-hexen-1-yl acetate biosynthesis	GRMZM2G104843
PWY-5410	traumatin and (<i>Z</i>)-3-hexen-1-yl acetate biosynthesis	lox6
PWY-5410	traumatin and (<i>Z</i>)-3-hexen-1-yl acetate biosynthesis	GRMZM2G156861
PWY-5410	traumatin and (<i>Z</i>)-3-hexen-1-yl acetate biosynthesis	GRMZM2G106748
PWY-5410	traumatin and (<i>Z</i>)-3-hexen-1-yl acetate biosynthesis	GRMZM2G015419
PWY-5410	traumatin and (<i>Z</i>)-3-hexen-1-yl acetate biosynthesis	GRMZM2G009479
PWY-5410	traumatin and (<i>Z</i>)-3-hexen-1-yl acetate biosynthesis	lox5
PWY-5410	traumatin and (<i>Z</i>)-3-hexen-1-yl acetate biosynthesis	GRMZM2G312997
PWY-5410	traumatin and (<i>Z</i>)-3-hexen-1-yl acetate biosynthesis	GRMZM2G117321
PWY-5410	traumatin and (<i>Z</i>)-3-hexen-1-yl acetate biosynthesis	lox7
PWY-5410	traumatin and (<i>Z</i>)-3-hexen-1-yl acetate biosynthesis	GRMZM2G070279
PWY-5410	traumatin and (<i>Z</i>)-3-hexen-1-yl acetate biosynthesis	GRMZM2G002304
PWY-5410	traumatin and (<i>Z</i>)-3-hexen-1-yl acetate biosynthesis	GRMZM2G344911
PWY-5410	traumatin and (<i>Z</i>)-3-hexen-1-yl acetate biosynthesis	GRMZM2G445384
PWY-5410	traumatin and (<i>Z</i>)-3-hexen-1-yl acetate biosynthesis	GRMZM2G018251
PWY-5410	traumatin and (<i>Z</i>)-3-hexen-1-yl acetate biosynthesis	GRMZM2G316789
PWY-5410	traumatin and (<i>Z</i>)-3-hexen-1-yl acetate biosynthesis	GRMZM2G374313
PWY-5410	traumatin and (<i>Z</i>)-3-hexen-1-yl acetate biosynthesis	GRMZM2G097981
PWY-5410	traumatin and (<i>Z</i>)-3-hexen-1-yl acetate biosynthesis	GRMZM2G000586
PWY-5410	traumatin and (<i>Z</i>)-3-hexen-1-yl acetate biosynthesis	GRMZM2G403313
PWY-5410	traumatin and (<i>Z</i>)-3-hexen-1-yl acetate biosynthesis	GRMZM2G152258
PWY-5410	traumatin and (<i>Z</i>)-3-hexen-1-yl acetate biosynthesis	GRMZM2G358051
PWY-5410	traumatin and (<i>Z</i>)-3-hexen-1-yl acetate biosynthesis	GRMZM2G135277
PWY-5410	traumatin and (<i>Z</i>)-3-hexen-1-yl acetate biosynthesis	GRMZM2G118183
PWY-5410	traumatin and (<i>Z</i>)-3-hexen-1-yl acetate biosynthesis	GRMZM2G416110
PWY-5410	traumatin and (<i>Z</i>)-3-hexen-1-yl acetate biosynthesis	GRMZM2G099696
PWY-5410	traumatin and (<i>Z</i>)-3-hexen-1-yl acetate biosynthesis	GRMZM2G025243
PWY-5410	traumatin and (<i>Z</i>)-3-hexen-1-yl acetate biosynthesis	GRMZM2G059361
PWY-5410	traumatin and (<i>Z</i>)-3-hexen-1-yl acetate biosynthesis	GRMZM5G853065
PWY-5410	traumatin and (<i>Z</i>)-3-hexen-1-yl acetate biosynthesis	GRMZM2G141256
PWY-5410	traumatin and (<i>Z</i>)-3-hexen-1-yl acetate biosynthesis	GRMZM2G128577
PWY-5410	traumatin and (<i>Z</i>)-3-hexen-1-yl acetate biosynthesis	GRMZM2G308351
PWY-5410	traumatin and (<i>Z</i>)-3-hexen-1-yl acetate biosynthesis	GRMZM2G109743
PWY-5410	traumatin and (<i>Z</i>)-3-hexen-1-yl acetate biosynthesis	GRMZM2G053958
PWY-5410	traumatin and (<i>Z</i>)-3-hexen-1-yl acetate biosynthesis	GRMZM2G147191
PWY-5410	traumatin and (<i>Z</i>)-3-hexen-1-yl acetate biosynthesis	GRMZM2G076981
PWY-5410	traumatin and (<i>Z</i>)-3-hexen-1-yl acetate biosynthesis	GRMZM2G006119
PWY-5410	traumatin and (<i>Z</i>)-3-hexen-1-yl acetate biosynthesis	GRMZM2G025885
PWY-5410	traumatin and (<i>Z</i>)-3-hexen-1-yl acetate biosynthesis	GRMZM2G018037
PWY-5410	traumatin and (<i>Z</i>)-3-hexen-1-yl acetate biosynthesis	GRMZM2G041694
PWY-5410	traumatin and (<i>Z</i>)-3-hexen-1-yl acetate biosynthesis	sca1
PWY-5410	traumatin and (<i>Z</i>)-3-hexen-1-yl acetate biosynthesis	gpm720
PWY-5410	traumatin and (<i>Z</i>)-3-hexen-1-yl acetate biosynthesis	GRMZM2G043602
PWY-5410	traumatin and (<i>Z</i>)-3-hexen-1-yl acetate biosynthesis	GRMZM2G128146
PWY-5410	traumatin and (<i>Z</i>)-3-hexen-1-yl acetate biosynthesis	AC205703.4_FG006
PWY-5410	traumatin and (<i>Z</i>)-3-hexen-1-yl acetate biosynthesis	fdh1
PWY-5410	traumatin and (<i>Z</i>)-3-hexen-1-yl acetate biosynthesis	GRMZM2G098346
PWY-5410	traumatin and (<i>Z</i>)-3-hexen-1-yl acetate biosynthesis	GRMZM2G047800
PWY-5410	traumatin and (<i>Z</i>)-3-hexen-1-yl acetate biosynthesis	GRMZM2G087323
PWY-5410	traumatin and (<i>Z</i>)-3-hexen-1-yl acetate biosynthesis	GRMZM2G149272
PWY-5410	traumatin and (<i>Z</i>)-3-hexen-1-yl acetate biosynthesis	GRMZM2G005107
PWY-5410	traumatin and (<i>Z</i>)-3-hexen-1-yl acetate biosynthesis	GRMZM2G065171
PWY-5410	traumatin and (<i>Z</i>)-3-hexen-1-yl acetate biosynthesis	GRMZM2G108338
PWY-5410	traumatin and (<i>Z</i>)-3-hexen-1-yl acetate biosynthesis	GRMZM2G351023
PWY-5410	traumatin and (<i>Z</i>)-3-hexen-1-yl acetate biosynthesis	GRMZM2G069523
PWY-5410	traumatin and (<i>Z</i>)-3-hexen-1-yl acetate biosynthesis	GRMZM2G003692
PWY-5410	traumatin and (<i>Z</i>)-3-hexen-1-yl acetate biosynthesis	GRMZM2G308463
PWY-5410	traumatin and (<i>Z</i>)-3-hexen-1-yl acetate biosynthesis	GRMZM2G066840
PWY-5410	traumatin and (<i>Z</i>)-3-hexen-1-yl acetate biosynthesis	GRMZM2G154007
PWY-5410	traumatin and (<i>Z</i>)-3-hexen-1-yl acetate biosynthesis	GRMZM2G397055
PWY-5410	traumatin and (<i>Z</i>)-3-hexen-1-yl acetate biosynthesis	GRMZM2G141799
PWY-5410	traumatin and (<i>Z</i>)-3-hexen-1-yl acetate biosynthesis	GRMZM2G455809
PWY-5410	traumatin and (<i>Z</i>)-3-hexen-1-yl acetate biosynthesis	GRMZM2G464885
PWY-5410	traumatin and (<i>Z</i>)-3-hexen-1-yl acetate biosynthesis	GRMZM2G152981
PWY-5410	traumatin and (<i>Z</i>)-3-hexen-1-yl acetate biosynthesis	GRMZM2G152975
PWY-5410	traumatin and (<i>Z</i>)-3-hexen-1-yl acetate biosynthesis	GRMZM2G115442
PWY-5410	traumatin and (<i>Z</i>)-3-hexen-1-yl acetate biosynthesis	GRMZM2G442658
PWY-5410	traumatin and (<i>Z</i>)-3-hexen-1-yl acetate biosynthesis	GRMZM2G156739
PWY-5409	divinyl ether biosynthesis II	lox4
PWY-5409	divinyl ether biosynthesis II	GRMZM2G109130
PWY-5409	divinyl ether biosynthesis II	GRMZM5G822593
PWY-5409	divinyl ether biosynthesis II	lox9
PWY-5409	divinyl ether biosynthesis II	GRMZM2G104843
PWY-5409	divinyl ether biosynthesis II	lox6
PWY-5409	divinyl ether biosynthesis II	GRMZM2G156861
PWY-5409	divinyl ether biosynthesis II	GRMZM2G106748
PWY-5409	divinyl ether biosynthesis II	GRMZM2G015419
PWY-5409	divinyl ether biosynthesis II	GRMZM2G009479
PWY-5409	divinyl ether biosynthesis II	lox5
PWY-5409	divinyl ether biosynthesis II	GRMZM2G312997
PWY-5409	divinyl ether biosynthesis II	GRMZM2G117321
PWY-5409	divinyl ether biosynthesis II	lox7
PWY-6363	D-<i>myo</i>-inositol (1,4,5)-trisphosphate degradation	GRMZM2G029731
PWY-6363	D-<i>myo</i>-inositol (1,4,5)-trisphosphate degradation	GRMZM2G051276
PWY-6363	D-<i>myo</i>-inositol (1,4,5)-trisphosphate degradation	GRMZM2G034417
PWY-6365	D-<i>myo</i>-inositol (3,4,5,6)-tetrakisphosphate biosynthesis	GRMZM5G863364
PWY-6365	D-<i>myo</i>-inositol (3,4,5,6)-tetrakisphosphate biosynthesis	GRMZM2G368799
PWY-6365	D-<i>myo</i>-inositol (3,4,5,6)-tetrakisphosphate biosynthesis	GRMZM2G066735
PWY-6365	D-<i>myo</i>-inositol (3,4,5,6)-tetrakisphosphate biosynthesis	GRMZM2G149372
PWY-6365	D-<i>myo</i>-inositol (3,4,5,6)-tetrakisphosphate biosynthesis	GRMZM2G094666
PWY-6365	D-<i>myo</i>-inositol (3,4,5,6)-tetrakisphosphate biosynthesis	GRMZM2G149903
PWY-6365	D-<i>myo</i>-inositol (3,4,5,6)-tetrakisphosphate biosynthesis	GRMZM2G456626
PWY-6365	D-<i>myo</i>-inositol (3,4,5,6)-tetrakisphosphate biosynthesis	GRMZM2G084609
PWY-6365	D-<i>myo</i>-inositol (3,4,5,6)-tetrakisphosphate biosynthesis	GRMZM2G056829
PWY-6365	D-<i>myo</i>-inositol (3,4,5,6)-tetrakisphosphate biosynthesis	GRMZM2G167957
PWY-6365	D-<i>myo</i>-inositol (3,4,5,6)-tetrakisphosphate biosynthesis	GRMZM2G179473
PWY-6365	D-<i>myo</i>-inositol (3,4,5,6)-tetrakisphosphate biosynthesis	GRMZM2G381169
PWY-6351	D-<i>myo</i>-inositol (1,4,5)-trisphosphate biosynthesis	GRMZM2G062045
PWY-6351	D-<i>myo</i>-inositol (1,4,5)-trisphosphate biosynthesis	GRMZM2G002499
PWY-6351	D-<i>myo</i>-inositol (1,4,5)-trisphosphate biosynthesis	GRMZM2G374973
PWY-6351	D-<i>myo</i>-inositol (1,4,5)-trisphosphate biosynthesis	GRMZM2G163826
PWY-6351	D-<i>myo</i>-inositol (1,4,5)-trisphosphate biosynthesis	GRMZM2G076392
PWY-6351	D-<i>myo</i>-inositol (1,4,5)-trisphosphate biosynthesis	GRMZM2G050309
PWY-6351	D-<i>myo</i>-inositol (1,4,5)-trisphosphate biosynthesis	GRMZM2G102598
PWY-6351	D-<i>myo</i>-inositol (1,4,5)-trisphosphate biosynthesis	GRMZM2G157147
PWY-6351	D-<i>myo</i>-inositol (1,4,5)-trisphosphate biosynthesis	GRMZM2G176698
PWY-6351	D-<i>myo</i>-inositol (1,4,5)-trisphosphate biosynthesis	GRMZM2G114162
PWY-6351	D-<i>myo</i>-inositol (1,4,5)-trisphosphate biosynthesis	GRMZM2G332410
PWY-6351	D-<i>myo</i>-inositol (1,4,5)-trisphosphate biosynthesis	GRMZM2G398341
PWY-6351	D-<i>myo</i>-inositol (1,4,5)-trisphosphate biosynthesis	GRMZM2G087850
PWY-6351	D-<i>myo</i>-inositol (1,4,5)-trisphosphate biosynthesis	GRMZM2G110646
PWY-6351	D-<i>myo</i>-inositol (1,4,5)-trisphosphate biosynthesis	GRMZM5G841855
PWY-6351	D-<i>myo</i>-inositol (1,4,5)-trisphosphate biosynthesis	GRMZM2G114354
PWY-6351	D-<i>myo</i>-inositol (1,4,5)-trisphosphate biosynthesis	GRMZM2G129238
PWY-6351	D-<i>myo</i>-inositol (1,4,5)-trisphosphate biosynthesis	GRMZM2G137435
PWY-6351	D-<i>myo</i>-inositol (1,4,5)-trisphosphate biosynthesis	GRMZM5G889467
PWY-6351	D-<i>myo</i>-inositol (1,4,5)-trisphosphate biosynthesis	GRMZM2G157760
PWY-6366	D-<i>myo</i>-inositol (1,4,5,6)-tetrakisphosphate biosynthesis	GRMZM2G179473
PWY-6366	D-<i>myo</i>-inositol (1,4,5,6)-tetrakisphosphate biosynthesis	GRMZM2G149903
PWY-6366	D-<i>myo</i>-inositol (1,4,5,6)-tetrakisphosphate biosynthesis	GRMZM2G456626
PWY-6366	D-<i>myo</i>-inositol (1,4,5,6)-tetrakisphosphate biosynthesis	GRMZM2G084609
PWY-6366	D-<i>myo</i>-inositol (1,4,5,6)-tetrakisphosphate biosynthesis	GRMZM2G167957
PWY-6366	D-<i>myo</i>-inositol (1,4,5,6)-tetrakisphosphate biosynthesis	GRMZM2G381169
PWY-6366	D-<i>myo</i>-inositol (1,4,5,6)-tetrakisphosphate biosynthesis	GRMZM2G056829
PWY-6366	D-<i>myo</i>-inositol (1,4,5,6)-tetrakisphosphate biosynthesis	GRMZM5G863364
PWY-6366	D-<i>myo</i>-inositol (1,4,5,6)-tetrakisphosphate biosynthesis	GRMZM2G368799
PWY-6366	D-<i>myo</i>-inositol (1,4,5,6)-tetrakisphosphate biosynthesis	GRMZM2G066735
PWY-6366	D-<i>myo</i>-inositol (1,4,5,6)-tetrakisphosphate biosynthesis	GRMZM2G149372
PWY-6366	D-<i>myo</i>-inositol (1,4,5,6)-tetrakisphosphate biosynthesis	GRMZM2G094666
PWY-6554	1D-<i>myo</i>-inositol hexakisphosphate biosynthesis V (from Ins(1,3,4)P3)	GRMZM2G150496
PWY-6554	1D-<i>myo</i>-inositol hexakisphosphate biosynthesis V (from Ins(1,3,4)P3)	GRMZM2G067299
PWY-6554	1D-<i>myo</i>-inositol hexakisphosphate biosynthesis V (from Ins(1,3,4)P3)	GRMZM2G179473
PWY-6554	1D-<i>myo</i>-inositol hexakisphosphate biosynthesis V (from Ins(1,3,4)P3)	GRMZM2G149903
PWY-6554	1D-<i>myo</i>-inositol hexakisphosphate biosynthesis V (from Ins(1,3,4)P3)	GRMZM2G456626
PWY-6554	1D-<i>myo</i>-inositol hexakisphosphate biosynthesis V (from Ins(1,3,4)P3)	GRMZM2G084609
PWY-6554	1D-<i>myo</i>-inositol hexakisphosphate biosynthesis V (from Ins(1,3,4)P3)	GRMZM2G167957
PWY-6554	1D-<i>myo</i>-inositol hexakisphosphate biosynthesis V (from Ins(1,3,4)P3)	GRMZM2G381169
PWY-6554	1D-<i>myo</i>-inositol hexakisphosphate biosynthesis V (from Ins(1,3,4)P3)	GRMZM2G056829
PWY-6554	1D-<i>myo</i>-inositol hexakisphosphate biosynthesis V (from Ins(1,3,4)P3)	GRMZM5G863364
PWY-6554	1D-<i>myo</i>-inositol hexakisphosphate biosynthesis V (from Ins(1,3,4)P3)	GRMZM2G368799
PWY-6554	1D-<i>myo</i>-inositol hexakisphosphate biosynthesis V (from Ins(1,3,4)P3)	GRMZM2G066735
PWY-6554	1D-<i>myo</i>-inositol hexakisphosphate biosynthesis V (from Ins(1,3,4)P3)	GRMZM2G149372
PWY-6554	1D-<i>myo</i>-inositol hexakisphosphate biosynthesis V (from Ins(1,3,4)P3)	GRMZM2G094666
PWY-6555	superpathway of 1D-<i>myo</i>-inositol hexakisphosphate biosynthesis (plants)	GRMZM2G110622
PWY-6555	superpathway of 1D-<i>myo</i>-inositol hexakisphosphate biosynthesis (plants)	GRMZM2G150496
PWY-6555	superpathway of 1D-<i>myo</i>-inositol hexakisphosphate biosynthesis (plants)	GRMZM2G067299
PWY-6555	superpathway of 1D-<i>myo</i>-inositol hexakisphosphate biosynthesis (plants)	GRMZM2G179473
PWY-6555	superpathway of 1D-<i>myo</i>-inositol hexakisphosphate biosynthesis (plants)	GRMZM2G149903
PWY-6555	superpathway of 1D-<i>myo</i>-inositol hexakisphosphate biosynthesis (plants)	GRMZM2G456626
PWY-6555	superpathway of 1D-<i>myo</i>-inositol hexakisphosphate biosynthesis (plants)	GRMZM2G084609
PWY-6555	superpathway of 1D-<i>myo</i>-inositol hexakisphosphate biosynthesis (plants)	GRMZM2G167957
PWY-6555	superpathway of 1D-<i>myo</i>-inositol hexakisphosphate biosynthesis (plants)	GRMZM2G381169
PWY-6555	superpathway of 1D-<i>myo</i>-inositol hexakisphosphate biosynthesis (plants)	GRMZM2G056829
PWY-6555	superpathway of 1D-<i>myo</i>-inositol hexakisphosphate biosynthesis (plants)	GRMZM5G863364
PWY-6555	superpathway of 1D-<i>myo</i>-inositol hexakisphosphate biosynthesis (plants)	GRMZM2G368799
PWY-6555	superpathway of 1D-<i>myo</i>-inositol hexakisphosphate biosynthesis (plants)	GRMZM2G066735
PWY-6555	superpathway of 1D-<i>myo</i>-inositol hexakisphosphate biosynthesis (plants)	GRMZM2G149372
PWY-6555	superpathway of 1D-<i>myo</i>-inositol hexakisphosphate biosynthesis (plants)	GRMZM2G094666
PWY-6361	1D-<i>myo</i>-inositol hexakisphosphate biosynthesis I  (from Ins(1,4,5)P3)	GRMZM2G150496
PWY-6361	1D-<i>myo</i>-inositol hexakisphosphate biosynthesis I  (from Ins(1,4,5)P3)	GRMZM2G067299
PWY-6361	1D-<i>myo</i>-inositol hexakisphosphate biosynthesis I  (from Ins(1,4,5)P3)	GRMZM2G110622
PWY-6361	1D-<i>myo</i>-inositol hexakisphosphate biosynthesis I  (from Ins(1,4,5)P3)	GRMZM5G863364
PWY-6361	1D-<i>myo</i>-inositol hexakisphosphate biosynthesis I  (from Ins(1,4,5)P3)	GRMZM2G368799
PWY-6361	1D-<i>myo</i>-inositol hexakisphosphate biosynthesis I  (from Ins(1,4,5)P3)	GRMZM2G066735
PWY-6361	1D-<i>myo</i>-inositol hexakisphosphate biosynthesis I  (from Ins(1,4,5)P3)	GRMZM2G149372
PWY-6361	1D-<i>myo</i>-inositol hexakisphosphate biosynthesis I  (from Ins(1,4,5)P3)	GRMZM2G094666
PWY-4661	1D-<i>myo</i>-inositol hexakisphosphate biosynthesis III (<i>Spirodela polyrrhiza</i>)	GRMZM2G150496
PWY-4661	1D-<i>myo</i>-inositol hexakisphosphate biosynthesis III (<i>Spirodela polyrrhiza</i>)	GRMZM2G067299
PWY-4661	1D-<i>myo</i>-inositol hexakisphosphate biosynthesis III (<i>Spirodela polyrrhiza</i>)	GRMZM2G149903
PWY-4661	1D-<i>myo</i>-inositol hexakisphosphate biosynthesis III (<i>Spirodela polyrrhiza</i>)	GRMZM2G456626
PWY-4661	1D-<i>myo</i>-inositol hexakisphosphate biosynthesis III (<i>Spirodela polyrrhiza</i>)	GRMZM2G084609
PWY-4661	1D-<i>myo</i>-inositol hexakisphosphate biosynthesis III (<i>Spirodela polyrrhiza</i>)	GRMZM2G056829
PWY-4661	1D-<i>myo</i>-inositol hexakisphosphate biosynthesis III (<i>Spirodela polyrrhiza</i>)	GRMZM2G167957
PWY-4661	1D-<i>myo</i>-inositol hexakisphosphate biosynthesis III (<i>Spirodela polyrrhiza</i>)	GRMZM2G179473
PWY-4661	1D-<i>myo</i>-inositol hexakisphosphate biosynthesis III (<i>Spirodela polyrrhiza</i>)	GRMZM2G381169
PWY-4661	1D-<i>myo</i>-inositol hexakisphosphate biosynthesis III (<i>Spirodela polyrrhiza</i>)	GRMZM2G177461
PWY-4661	1D-<i>myo</i>-inositol hexakisphosphate biosynthesis III (<i>Spirodela polyrrhiza</i>)	GRMZM2G155242
PWY-4661	1D-<i>myo</i>-inositol hexakisphosphate biosynthesis III (<i>Spirodela polyrrhiza</i>)	GRMZM2G155242
PWY-4661	1D-<i>myo</i>-inositol hexakisphosphate biosynthesis III (<i>Spirodela polyrrhiza</i>)	GRMZM2G004528
PWY-4661	1D-<i>myo</i>-inositol hexakisphosphate biosynthesis III (<i>Spirodela polyrrhiza</i>)	GRMZM2G010768
PWY-4661	1D-<i>myo</i>-inositol hexakisphosphate biosynthesis III (<i>Spirodela polyrrhiza</i>)	GRMZM2G392513
PWY-4661	1D-<i>myo</i>-inositol hexakisphosphate biosynthesis III (<i>Spirodela polyrrhiza</i>)	GRMZM2G361593
PWY-2301	<i>myo</i>-inositol biosynthesis	GRMZM2G177461
PWY-2301	<i>myo</i>-inositol biosynthesis	GRMZM2G155242
PWY-2301	<i>myo</i>-inositol biosynthesis	GRMZM2G155242
PWY-2301	<i>myo</i>-inositol biosynthesis	GRMZM2G004528
PWY-2301	<i>myo</i>-inositol biosynthesis	GRMZM2G010768
PWY-2301	<i>myo</i>-inositol biosynthesis	GRMZM2G392513
PWY-2301	<i>myo</i>-inositol biosynthesis	GRMZM2G029731
PWY-2301	<i>myo</i>-inositol biosynthesis	GRMZM2G051276
PWY-2301	<i>myo</i>-inositol biosynthesis	GRMZM2G034417
PWY-4541	lipid-dependent phytate biosynthesis I (via Ins(1,4,5)P<sub>3</sub>)	GRMZM2G150496
PWY-4541	lipid-dependent phytate biosynthesis I (via Ins(1,4,5)P<sub>3</sub>)	GRMZM2G067299
PWY-4541	lipid-dependent phytate biosynthesis I (via Ins(1,4,5)P<sub>3</sub>)	GRMZM5G863364
PWY-4541	lipid-dependent phytate biosynthesis I (via Ins(1,4,5)P<sub>3</sub>)	GRMZM2G368799
PWY-4541	lipid-dependent phytate biosynthesis I (via Ins(1,4,5)P<sub>3</sub>)	GRMZM2G066735
PWY-4541	lipid-dependent phytate biosynthesis I (via Ins(1,4,5)P<sub>3</sub>)	GRMZM2G149372
PWY-4541	lipid-dependent phytate biosynthesis I (via Ins(1,4,5)P<sub>3</sub>)	GRMZM2G094666
PWY-4562	lipid-dependent phytate biosynthesis II (via Ins(1,3,4)P<sub>3</sub>)	GRMZM2G179473
PWY-4562	lipid-dependent phytate biosynthesis II (via Ins(1,3,4)P<sub>3</sub>)	GRMZM2G149903
PWY-4562	lipid-dependent phytate biosynthesis II (via Ins(1,3,4)P<sub>3</sub>)	GRMZM2G456626
PWY-4562	lipid-dependent phytate biosynthesis II (via Ins(1,3,4)P<sub>3</sub>)	GRMZM2G084609
PWY-4562	lipid-dependent phytate biosynthesis II (via Ins(1,3,4)P<sub>3</sub>)	GRMZM2G167957
PWY-4562	lipid-dependent phytate biosynthesis II (via Ins(1,3,4)P<sub>3</sub>)	GRMZM2G381169
PWY-4562	lipid-dependent phytate biosynthesis II (via Ins(1,3,4)P<sub>3</sub>)	GRMZM2G056829
PWY-4562	lipid-dependent phytate biosynthesis II (via Ins(1,3,4)P<sub>3</sub>)	GRMZM2G150496
PWY-4562	lipid-dependent phytate biosynthesis II (via Ins(1,3,4)P<sub>3</sub>)	GRMZM2G067299
PWY-4562	lipid-dependent phytate biosynthesis II (via Ins(1,3,4)P<sub>3</sub>)	GRMZM5G863364
PWY-4562	lipid-dependent phytate biosynthesis II (via Ins(1,3,4)P<sub>3</sub>)	GRMZM2G368799
PWY-4562	lipid-dependent phytate biosynthesis II (via Ins(1,3,4)P<sub>3</sub>)	GRMZM2G066735
PWY-4562	lipid-dependent phytate biosynthesis II (via Ins(1,3,4)P<sub>3</sub>)	GRMZM2G149372
PWY-4562	lipid-dependent phytate biosynthesis II (via Ins(1,3,4)P<sub>3</sub>)	GRMZM2G094666
PWY-5143	fatty acid activation	GRMZM2G079236
PWY-5143	fatty acid activation	GRMZM2G014651
PWY-5143	fatty acid activation	GRMZM5G861300
PWY-5143	fatty acid activation	GRMZM2G152127
PWY-5143	fatty acid activation	GRMZM2G145179
PWY-5143	fatty acid activation	GRMZM2G104847
PWY-5143	fatty acid activation	GRMZM2G117064
PWY-5143	fatty acid activation	GRMZM2G059381
PWY-5143	fatty acid activation	GRMZM5G840955
PWY-5143	fatty acid activation	GRMZM2G339336
PWY-5143	fatty acid activation	GRMZM2G002614
PWY-5143	fatty acid activation	GRMZM2G101875
PWY-5143	fatty acid activation	GRMZM2G118286
PWY-5143	fatty acid activation	GRMZM2G176546
PWY-5143	fatty acid activation	GRMZM2G098596
PWY-5143	fatty acid activation	GRMZM2G460078
TRIGLSYN-PWY	triacylglycerol biosynthesis	GRMZM2G447433
TRIGLSYN-PWY	triacylglycerol biosynthesis	GRMZM2G050658
TRIGLSYN-PWY	triacylglycerol biosynthesis	GRMZM2G024144
TRIGLSYN-PWY	triacylglycerol biosynthesis	GRMZM2G061568
TRIGLSYN-PWY	triacylglycerol biosynthesis	GRMZM2G024615
TRIGLSYN-PWY	triacylglycerol biosynthesis	GRMZM2G077187
TRIGLSYN-PWY	triacylglycerol biosynthesis	GRMZM2G174343
TRIGLSYN-PWY	triacylglycerol biosynthesis	GRMZM2G077375
TRIGLSYN-PWY	triacylglycerol biosynthesis	GRMZM2G042356
TRIGLSYN-PWY	triacylglycerol biosynthesis	GRMZM5G872443
TRIGLSYN-PWY	triacylglycerol biosynthesis	GRMZM2G305809
TRIGLSYN-PWY	triacylglycerol biosynthesis	GRMZM2G130749
TRIGLSYN-PWY	triacylglycerol biosynthesis	GRMZM2G169089
